8569,75168,2,9,,,,
8570,75168,2,8,,,,
8571,75168,2,10,,,,
8572,75168,4,23,,,,
8573,75168,4,13,,,,
8574,75168,4,12,,,,
25570,14,16,65,,,,
33964,76775,16,65,,,,
50492,74,12,177,,,,
25572,16,12,177,,,,
7218,75078,16,65,,,,
25573,16,16,65,,,,
50493,74,16,65,,,,
50495,75,12,177,,,,
25575,44,12,177,,,,
8580,75168,2,11,,,,
25576,44,16,65,,,,
50496,75,16,65,,,,
50498,76,12,177,,,,
50499,76,16,65,,,,
7242,75371,16,65,,,,
25578,52,12,177,,,,
25579,52,16,65,,,,
25581,71,12,177,,,,
25582,71,16,65,,,,
25584,72,12,177,,,,
25585,72,16,65,,,,
25587,73,12,177,,,,
25588,73,16,65,,,,
25590,76,12,177,,,,
25591,76,16,65,,,,
56041,75715,34,274,,,,
30209,160,12,61,,,,
56042,75715,34,204,,,,
56043,75715,34,205,,,,
11695,76992,6,24,,,,
56044,75715,34,207,,,,
50501,78,12,177,,,,
50502,78,16,65,,,,
7264,75648,16,65,,,,
28053,95,16,64,,,,
28054,95,16,65,,,,
7267,75677,16,65,,,,
56045,75715,34,212,,,,
11700,76992,7,32,,,,
28055,95,16,66,,,,
28056,95,16,117,,,,
11701,76992,7,33,,,,
11702,76992,7,34,,,,
28057,95,8,39,,,,
11704,76992,5,17,,,,
58243,76480,33,194,,,,
58244,76480,33,195,,,,
58245,76480,34,274,,,,
58246,76480,34,202,,,,
28058,96,8,39,,,,
50504,79,12,177,,,,
28059,118,8,39,,,,
50505,79,16,65,,,,
28060,130,16,64,,,,
58247,76480,34,205,,,,
28062,130,16,66,,,,
11878,75711,7,34,,,,
28063,130,16,117,,,,
11880,75711,5,17,,,,
11881,75711,8,43,,,,
28064,130,8,39,,,,
28065,140,16,64,,,,
50507,81,12,177,,,,
50508,81,16,65,,,,
58248,76480,34,207,,,,
28066,140,16,65,,,,
28067,140,16,66,,,,
28068,140,16,117,,,,
28069,140,8,39,,,,
28070,159,16,64,,,,
28071,159,16,65,,,,
8972,76293,7,32,,,,
50510,82,12,177,,,,
50511,82,16,65,,,,
8989,77035,7,32,,,,
58249,76480,34,212,,,,
50513,84,12,177,,,,
8993,77035,8,41,,,,
50514,84,16,65,,,,
58453,468,31,171,,,,
8997,76027,7,32,,,,
58454,468,31,173,,,,
28072,159,16,66,,,,
28073,159,16,117,,,,
28074,159,8,39,,,,
50516,85,12,177,,,,
15655,71980,27,165,,,,
50517,85,16,65,,,,
58455,468,24,218,,,,
50519,86,12,177,,,,
58641,477,34,212,,,,
28080,168,16,64,,,,
28081,168,16,65,,,,
28082,168,16,66,,,,
28083,168,16,117,,,,
30210,160,12,176,,,,
28084,168,8,39,,,,
28085,169,16,64,,,,
28086,169,16,65,,,,
28087,169,16,66,,,,
28088,169,16,117,,,,
28089,169,8,39,,,,
8387,76245,7,32,,,,
58728,490,23,123,547,,,
8388,76245,7,33,,,,
8389,76245,7,34,,,,
28090,171,16,64,,,,
28091,171,16,65,,,,
58842,75423,25,141,,,,
58991,73021,12,61,,,,
8490,77251,7,32,,,,
30211,160,7,30,,,,
8491,77251,7,33,,,,
8492,77251,7,34,,,,
28092,171,16,66,,,,
28093,171,16,117,,,,
58992,73021,12,62,,,,
58993,73021,12,63,,,,
28094,171,8,39,,,,
58994,73021,16,65,,,,
28095,179,16,64,,,,
33969,76795,12,177,,,,
28096,179,16,65,,,,
28097,179,16,66,,,,
33970,76795,16,65,,,,
28098,179,16,117,,,,
58995,73021,7,28,,,,
8746,76117,7,34,,,,
28099,179,8,39,,,,
28100,182,16,64,,,,
28101,182,16,65,,,,
28102,182,16,66,,,,
7650,75052,9,47,,,,
7651,75052,9,48,,,,
7653,75648,9,48,,,,
7654,75677,9,48,,,,
7658,76562,9,48,,,,
7659,76626,9,48,,,,
28103,182,16,117,,,,
7663,77061,9,48,,,,
30212,163,12,61,,,,
33972,76803,12,177,,,,
58996,73021,7,29,,,,
58997,73021,7,30,,,,
58998,73021,12,176,,,,
58999,73021,12,177,,,,
44699,75243,12,177,,,,
44700,75243,16,65,,,,
44702,75251,12,177,,,,
44703,75251,16,65,,,,
59073,75675,28,159,,,,
44705,75255,12,177,,,,
44706,75255,16,65,,,,
59074,75675,28,160,,,,
59075,75675,28,156,,,,
59076,75675,28,157,,,,
59077,75675,28,155,,,,
59078,75675,28,158,,,,
59079,75675,31,171,,,,
59080,75675,31,173,,,,
59081,75675,31,175,,,,
59082,75675,28,219,,,,
59158,10,7,31,,,,
59159,10,12,177,,,,
59160,10,16,65,,,,
59161,14,7,31,,,,
59162,14,12,177,,,,
59163,14,16,65,,,,
59164,16,7,31,,,,
59165,16,12,177,,,,
59166,16,16,65,,,,
59167,18,7,31,,,,
59168,18,12,177,,,,
59169,18,16,65,,,,
59170,19,7,31,,,,
28104,182,8,39,,,,
7827,75473,5,17,,,,
7828,75473,6,24,,,,
7831,75513,5,17,,,,
7832,75513,6,24,,,,
28105,185,16,64,,,,
60905,67859,34,207,,,,
7837,75801,5,17,,,,
7838,75801,6,24,,,,
7839,76188,5,17,,,,
7840,76188,6,24,,,,
28106,185,16,65,,,,
28107,185,16,66,,,,
60906,67859,34,212,,,,
60907,67859,33,191,,,,
28108,185,16,117,,,,
28109,185,8,39,,,,
7847,76382,5,17,,,,
7848,76382,6,24,,,,
60908,67859,28,219,,,,
60909,67859,33,194,,,,
7855,76860,5,17,,,,
7856,76860,6,24,,,,
7857,76885,5,17,,,,
7858,76885,6,24,,,,
7859,76908,5,17,,,,
7860,76908,6,24,,,,
60910,67859,33,197,,,,
60911,67859,33,198,,,,
60912,67859,33,192,,,,
48446,105,12,177,491,,,
7865,77082,5,17,,,,
7866,77082,6,24,,,,
11710,27,5,15,,,,
11711,27,5,16,,,,
7869,77084,5,17,,,,
7870,77084,6,24,,,,
60913,67859,33,195,,,,
60914,67859,33,199,,,,
11712,27,6,24,,,,
8874,77137,7,32,,,,
8875,77137,7,33,,,,
8876,77137,7,34,,,,
11713,27,5,17,,,,
32881,66575,31,172,,,,
11884,75711,16,66,,,,
7875,77196,5,17,,,,
7876,77196,6,24,,,,
7877,77198,5,17,,,,
7878,77198,6,24,,,,
48447,105,16,65,491,,,
50520,86,16,65,,,,
56046,75236,32,187,,,,
28115,195,16,64,,,,
56047,75236,34,274,,,,
12353,75059,7,32,,,,
12354,75059,7,33,,,,
28116,195,16,65,,,,
15665,75179,27,165,,,,
13744,76779,31,173,,,,
56048,75236,34,200,,,,
50522,88,12,177,,,,
50523,88,16,65,,,,
56049,75236,34,201,,,,
50525,89,12,177,,,,
50526,89,16,65,,,,
28117,195,16,66,,,,
28118,195,16,117,,,,
30213,163,12,176,,,,
30214,163,7,30,,,,
32899,69993,31,172,,,,
30218,165,12,61,,,,
56050,75236,34,204,,,,
28119,195,8,39,,,,
28120,202,16,64,,,,
28121,202,16,65,,,,
30219,165,12,176,,,,
7967,76177,8,41,,,,
28122,202,16,66,,,,
28123,202,16,117,,,,
28124,202,8,39,,,,
28125,203,16,64,,,,
7976,12,2,9,,,,
7977,12,2,10,,,,
7978,12,4,23,,,,
7979,12,4,12,,,,
7980,12,2,11,,,,
28126,203,16,65,,,,
28127,203,16,66,,,,
28128,203,16,117,,,,
28129,203,8,39,,,,
10138,75485,10,55,,,,
50528,90,12,177,,,,
56051,75236,34,210,,,,
56052,75236,34,212,,,,
58250,76338,32,187,,,,
58251,76338,32,185,,,,
58252,76338,32,189,,,,
58253,76338,32,184,,,,
58254,76338,32,186,,,,
58256,76338,34,274,,,,
58257,76338,34,204,,,,
58258,76338,34,205,,,,
58259,76338,34,207,,,,
58260,76338,34,212,,,,
58456,372,39,262,,,,
58642,476,32,187,,,,
58643,476,34,274,,,,
58644,476,34,200,,,,
58645,476,34,201,,,,
58646,476,34,204,,,,
58647,476,34,210,,,,
58648,476,34,212,,,,
58843,75368,7,32,,,,
58844,75368,7,33,,,,
58845,75368,7,34,,,,
58846,75368,16,64,,,,
58848,75368,16,66,,,,
58849,75368,16,117,,,,
58850,75368,8,39,,,,
59001,76178,7,30,,,,
59003,76178,7,29,,,,
59004,76178,12,61,,,,
59005,76178,12,62,,,,
59006,76178,12,63,,,,
59007,76178,12,176,,,,
59008,76178,7,28,,,,
59083,70579,31,172,,,,
59084,70579,28,159,,,,
59085,70579,27,165,,,,
59086,70579,28,160,,,,
59087,70579,26,150,,,,
59088,70579,28,156,,,,
59089,70579,28,157,,,,
59090,70579,28,155,,,,
59091,70579,28,158,,,,
59092,70579,26,148,,,,
59093,70579,26,145,,,,
59094,70579,31,171,,,,
59095,70579,31,173,,,,
59096,70579,26,149,,,,
7992,75106,18,77,,,,
7993,75106,18,78,,,,
7994,75106,18,79,,,,
7995,75106,18,80,,,,
28130,206,16,64,,,,
28131,206,16,65,,,,
60915,69872,31,172,,,,
28132,206,16,66,,,,
30220,165,7,30,,,,
60916,69872,24,130,,,,
60917,69872,24,132,,,,
28133,206,16,117,,,,
8651,67437,8,43,,,,
8653,67437,8,42,,,,
8655,67437,8,41,,,,
60918,69872,24,131,,,,
60919,69872,31,171,,,,
28134,206,8,39,,,,
60920,69872,31,173,,,,
60921,69872,31,175,,,,
28135,208,16,64,,,,
60922,69872,31,180,,,,
60923,69872,31,181,,,,
10144,75485,1,44,,,,
60924,69872,24,127,,,,
60925,69872,24,129,,,,
19790,67260,31,175,,,,
30227,168,12,61,,,,
60926,69872,24,128,,,,
30228,168,12,176,,,,
60927,69872,24,218,,,,
30229,168,7,30,,,,
30230,169,12,61,,,,
30231,169,12,176,,,,
30232,169,7,30,,,,
8750,76143,7,32,,,,
28136,208,16,65,,,,
30233,175,12,61,,,,
19800,68957,31,175,,,,
30234,175,12,176,,,,
28137,208,16,66,,,,
28138,208,16,117,,,,
28139,208,8,39,,,,
28140,209,16,64,,,,
11889,75711,8,42,,,,
30235,175,7,30,,,,
11893,75711,8,41,,,,
30236,176,12,61,,,,
28141,209,16,65,,,,
28142,209,16,66,,,,
30237,176,12,176,,,,
15667,75198,27,165,,,,
12355,75059,7,34,,,,
28143,209,16,117,,,,
30238,176,7,30,,,,
13754,67120,31,173,,,,
15669,75215,27,165,,,,
30239,177,12,61,,,,
8054,76053,2,9,,,,
8055,76053,2,8,,,,
8056,76053,2,10,,,,
8057,76053,4,23,,,,
8058,76053,4,13,,,,
8059,76053,4,12,,,,
28144,209,8,39,,,,
30240,177,12,176,,,,
8064,76053,7,32,,,,
8065,76053,7,33,,,,
8068,76053,2,11,,,,
30241,177,7,30,,,,
30242,180,12,61,,,,
30243,180,12,176,,,,
30244,180,7,30,,,,
30245,181,12,61,,,,
30246,181,12,176,,,,
30247,181,7,30,,,,
8087,75750,2,9,,,,
8088,75750,2,8,,,,
8089,75750,2,10,,,,
8090,75750,4,13,,,,
8091,75750,4,12,,,,
8093,75750,2,11,,,,
30248,183,12,61,,,,
30249,183,12,176,,,,
30250,183,7,30,,,,
8400,75023,7,32,,,,
8401,75023,7,33,,,,
15675,75882,27,165,,,,
32920,75205,31,172,,,,
19826,75299,31,175,,,,
32922,75207,31,172,,,,
8402,75023,7,34,,,,
50529,90,16,65,,,,
50531,92,12,177,,,,
28150,230,16,64,,,,
50532,92,16,65,,,,
28151,230,16,65,,,,
28152,230,16,66,,,,
28153,230,16,117,,,,
28154,230,8,39,,,,
28156,233,16,64,,,,
9889,76048,2,9,,,,
9890,76048,2,8,,,,
9891,76048,2,10,,,,
9892,76048,4,23,,,,
9893,76048,4,13,,,,
9894,76048,4,12,,,,
28157,233,16,65,,,,
28158,233,16,66,,,,
60928,75194,31,172,,,,
60929,75194,24,130,,,,
60930,75194,24,132,,,,
42765,365,7,32,,,,
28159,233,16,117,,,,
28160,233,8,39,,,,
28161,236,16,64,,,,
60931,75194,24,131,,,,
8156,67552,18,77,,,,
8157,67552,18,78,,,,
8158,67552,18,81,,,,
8159,67552,18,79,,,,
8161,67552,18,80,,,,
60932,75194,31,171,,,,
28162,236,16,65,,,,
28163,236,16,66,,,,
60933,75194,31,173,,,,
60934,75194,31,175,,,,
30260,190,12,61,,,,
28164,236,16,117,,,,
60935,75194,31,180,,,,
28165,236,8,39,,,,
60936,75194,31,181,,,,
37360,344,25,139,,,,
60937,75194,24,127,,,,
42766,365,7,33,,,,
48454,426,7,32,,,,
48455,426,7,33,,,,
37361,344,27,154,,,,
60938,75194,24,129,,,,
37362,344,25,137,,,,
30261,190,12,176,,,,
60939,75194,24,128,,,,
60940,75194,24,218,,,,
44708,75264,12,177,,,,
30262,190,7,30,,,,
28171,246,16,64,,,,
9000,77248,2,10,,,,
9001,77248,4,12,,,,
9002,77248,2,11,,,,
28172,246,16,65,,,,
28173,246,16,66,,,,
30263,192,12,61,,,,
28174,246,16,117,,,,
11074,75479,5,15,,,,
11075,75479,5,16,,,,
11076,75479,6,24,,,,
11077,75479,6,25,,,,
28175,246,8,39,,,,
30264,192,12,176,,,,
11080,75479,7,32,,,,
12210,76744,2,10,,,,
12211,76744,4,12,,,,
28176,248,16,64,,,,
44709,75264,16,65,,,,
28177,248,16,65,,,,
30265,192,7,30,,,,
28178,248,16,66,,,,
28179,248,16,117,,,,
19838,76246,31,175,,,,
10178,75690,7,32,,,,
28180,248,8,39,,,,
32926,75299,31,172,,,,
10212,72,7,32,,,,
19840,76364,31,175,,,,
9040,76465,7,32,,,,
9041,76465,7,33,,,,
9042,76465,7,34,,,,
9044,76465,8,43,,,,
32930,76246,31,172,,,,
9047,76465,16,66,,,,
28186,267,16,64,,,,
28187,267,16,65,,,,
28188,267,16,66,,,,
9052,76465,8,42,,,,
30269,197,12,61,,,,
9055,76465,8,41,,,,
28189,267,16,117,,,,
19842,76478,31,175,,,,
28190,267,8,39,,,,
28191,276,16,64,,,,
28192,276,16,65,,,,
28193,276,16,66,,,,
30270,197,12,176,,,,
9076,76500,7,32,,,,
9077,76500,7,33,,,,
9078,76500,7,34,,,,
28194,276,16,117,,,,
9080,76500,8,43,,,,
19844,76832,31,175,,,,
28195,276,8,39,,,,
28196,278,16,64,,,,
28197,278,16,65,,,,
30271,197,7,30,,,,
9086,76500,8,42,,,,
30272,198,12,61,,,,
9089,76500,8,41,,,,
19846,77086,31,175,,,,
28198,278,16,66,,,,
56053,75437,32,187,,,,
56054,75437,32,185,,,,
30273,198,12,176,,,,
9101,76527,7,32,,,,
56055,75437,32,189,,,,
19848,77200,31,175,,,,
28199,278,16,117,,,,
9106,76527,8,41,,,,
56056,75437,32,190,,,,
28200,278,8,39,,,,
56057,75437,32,184,,,,
56058,75437,32,186,,,,
56060,75437,34,274,,,,
30274,198,7,30,,,,
9127,76452,7,32,,,,
44711,75273,12,177,,,,
44712,75273,16,65,,,,
44714,75293,12,177,,,,
44715,75293,16,65,,,,
28201,285,16,64,,,,
60941,69923,31,172,,,,
60942,69923,18,77,,,,
28202,285,16,65,,,,
30275,199,12,61,,,,
30276,199,12,176,,,,
28203,285,16,66,,,,
28204,285,16,117,,,,
30277,199,7,30,,,,
28205,285,8,39,,,,
28206,293,16,64,,,,
28207,293,16,65,,,,
60943,69923,18,78,,,,
60944,69923,18,81,,,,
28208,293,16,66,,,,
60945,69923,18,79,,,,
60946,69923,18,80,,,,
60947,69923,24,130,,,,
60948,69923,24,132,,,,
11081,75479,7,33,,,,
11082,75479,7,34,,,,
11083,75479,5,17,,,,
28209,293,16,117,,,,
28210,293,8,39,,,,
12214,76744,7,32,,,,
12215,76744,7,33,,,,
12216,76744,7,34,,,,
12217,76744,2,11,,,,
15679,76447,27,165,,,,
9198,77128,2,9,,,,
9199,77128,2,10,,,,
9200,77128,4,23,,,,
9201,77128,4,12,,,,
11198,135,7,32,,,,
11199,135,7,33,,,,
11200,135,7,34,,,,
12325,212,7,32,,,,
30278,200,12,61,,,,
28221,67437,16,64,,,,
56061,75437,34,204,,,,
56062,75437,34,205,,,,
28222,67437,16,65,,,,
28223,67437,16,66,,,,
28224,67437,16,117,,,,
28225,67437,8,39,,,,
28226,67697,16,64,,,,
28227,67697,16,65,,,,
28228,67697,16,66,,,,
56063,75437,34,207,,,,
28229,67697,16,117,,,,
56064,75437,34,212,,,,
28230,67697,8,39,,,,
28231,74073,8,39,,,,
28232,74981,16,64,,,,
28233,74981,16,65,,,,
28234,74981,16,66,,,,
30279,200,12,176,,,,
30280,200,7,30,,,,
28235,74981,16,117,,,,
28236,74981,8,39,,,,
28237,75004,8,39,,,,
9273,76818,9,47,,,,
9274,76818,9,46,,,,
30281,201,12,61,,,,
28238,75059,16,64,,,,
28239,75059,16,65,,,,
28240,75059,16,66,,,,
28241,75059,16,117,,,,
28242,75059,8,39,,,,
28243,75130,16,64,,,,
30282,201,12,176,,,,
9284,76818,9,48,,,,
28244,75130,16,65,,,,
28245,75130,16,66,,,,
9290,76191,7,32,,,,
28246,75130,16,117,,,,
28247,75130,8,39,,,,
28248,75135,16,64,,,,
28249,75135,16,65,,,,
30283,201,7,30,,,,
28250,75135,16,66,,,,
28251,75135,16,117,,,,
28252,75135,8,39,,,,
28253,75159,16,64,,,,
28254,75159,16,65,,,,
58457,139,12,61,,,,
58458,139,12,62,,,,
58459,139,12,63,,,,
58460,139,7,28,,,,
58461,139,7,29,,,,
58462,139,7,30,,,,
58463,139,12,176,,,,
58649,473,32,187,,,,
58650,473,34,274,,,,
58651,473,34,200,,,,
58652,473,34,201,,,,
58653,473,34,204,,,,
58654,473,34,210,,,,
58655,473,34,212,,,,
58858,486,34,274,,,,
58859,486,34,202,,,,
58860,486,32,189,,,,
58861,486,32,190,,,,
58862,486,34,212,,,,
58863,486,32,188,,,,
59009,460,7,32,,,,
59097,70579,31,175,,,,
59098,70579,26,147,,,,
59099,70579,26,146,,,,
59100,70579,26,217,,,,
59101,70579,28,219,,,,
59171,19,12,177,,,,
59172,19,16,65,,,,
59176,40,7,31,,,,
59177,40,12,177,,,,
59178,40,16,65,,,,
59179,41,7,31,,,,
59180,41,12,177,,,,
59181,41,16,65,,,,
59182,44,7,31,,,,
59183,44,12,177,,,,
59184,44,16,65,,,,
59185,45,7,31,,,,
59186,45,12,177,,,,
59187,45,16,65,,,,
59188,52,7,31,,,,
59189,52,12,177,,,,
59190,52,16,65,,,,
59191,58,7,31,,,,
59192,58,12,177,,,,
59193,58,16,65,,,,
59194,61,7,31,,,,
59195,61,12,177,,,,
59196,61,16,65,,,,
59197,64,7,31,,,,
59198,64,12,177,,,,
28255,75159,16,66,,,,
28256,75159,16,117,,,,
28257,75159,8,39,,,,
28258,75189,16,64,,,,
28259,75189,16,65,,,,
28260,75189,16,66,,,,
28261,75189,16,117,,,,
32932,76364,31,172,,,,
28262,75189,8,39,,,,
56065,68153,32,182,,,,
56066,68153,32,187,,,,
56067,68153,32,185,,,,
56068,68153,32,189,,,,
56069,68153,32,190,,,,
10011,76453,7,32,,,,
56070,68153,32,184,,,,
30287,205,12,61,,,,
56071,68153,32,186,,,,
32934,76478,31,172,,,,
13796,74986,31,173,,,,
30288,205,12,176,,,,
15694,71980,26,148,,,,
15695,71980,31,171,,,,
30289,205,7,30,,,,
56073,68153,34,274,,,,
56074,68153,34,202,,,,
56075,68153,34,205,,,,
33973,76803,16,65,,,,
50534,93,12,177,,,,
56076,68153,34,207,,,,
33975,76807,12,177,,,,
56077,68153,34,212,,,,
33976,76807,16,65,,,,
58270,76457,34,274,,,,
58271,76457,32,187,,,,
28268,75225,8,39,,,,
50535,93,16,65,,,,
15700,75179,26,148,,,,
28270,75249,16,64,,,,
28271,75249,16,65,,,,
28272,75249,16,66,,,,
28273,75249,16,117,,,,
15701,75179,31,171,,,,
58272,76457,32,185,,,,
28274,75249,8,39,,,,
28275,75276,16,64,,,,
28276,75276,16,65,,,,
28277,75276,16,66,,,,
11815,75189,5,15,,,,
11816,75189,5,16,,,,
11817,75189,6,24,,,,
11818,75189,6,25,,,,
28278,75276,16,117,,,,
28279,75276,8,39,,,,
28280,75296,8,39,,,,
28281,75315,8,39,,,,
28282,75321,8,39,,,,
58273,76457,34,204,,,,
28283,75326,8,39,,,,
28284,75341,16,64,,,,
28285,75341,16,65,,,,
28286,75341,16,66,,,,
28287,75341,16,117,,,,
58274,76457,34,205,,,,
15702,75198,26,148,,,,
28288,75341,8,39,,,,
11821,75189,5,17,,,,
10297,77083,5,15,,,,
10298,77083,5,16,,,,
10299,77083,6,24,,,,
10300,77083,6,25,,,,
28294,75371,8,39,,,,
10302,77083,5,17,,,,
28295,75373,16,64,,,,
10304,76146,2,9,,,,
10305,76146,2,8,,,,
10306,76146,2,10,,,,
10307,76146,4,23,,,,
10308,76146,4,13,,,,
10309,76146,4,12,,,,
28296,75373,16,65,,,,
28297,75373,16,66,,,,
28298,75373,16,117,,,,
28299,75373,8,39,,,,
30293,209,12,61,,,,
10317,76146,2,11,,,,
28301,75476,16,64,,,,
28302,75476,16,65,,,,
58275,76457,34,207,,,,
58276,76457,34,212,,,,
28303,75476,16,66,,,,
28304,75476,16,117,,,,
28305,75476,8,39,,,,
28306,75485,8,39,,,,
58277,76457,32,184,,,,
50537,94,12,177,,,,
50538,94,16,65,,,,
10338,103,7,32,,,,
10339,103,7,33,,,,
10340,103,7,34,,,,
58278,76457,32,186,,,,
50540,98,12,177,,,,
50541,98,16,65,,,,
12043,76204,9,45,,,,
12044,76204,9,47,,,,
12045,76204,9,46,,,,
12047,76204,9,49,,,,
28313,75604,8,39,,,,
28314,75641,8,39,,,,
15703,75198,31,171,,,,
15704,75215,26,148,,,,
28315,75648,8,39,,,,
50543,100,12,177,,,,
50544,100,16,65,,,,
58656,472,32,187,,,,
58657,472,32,189,,,,
58659,472,34,274,,,,
58660,472,34,200,,,,
58661,472,34,201,,,,
58662,472,34,204,,,,
58663,472,34,210,,,,
58664,472,34,212,,,,
58742,264,12,61,,,,
58743,264,23,123,,,,
58744,264,7,30,,,,
58745,264,12,176,,,,
59016,263,12,61,,,,
59017,263,16,64,,,,
59018,263,16,65,,,,
59019,263,16,66,,,,
59020,263,8,41,,,,
59021,263,16,117,,,,
59022,263,8,40,,,,
59023,263,8,39,,,,
59024,263,7,30,,,,
59025,263,12,176,,,,
59026,263,12,177,,,,
59102,67660,18,77,,,,
59103,67660,18,78,,,,
59104,67660,18,81,,,,
59105,67660,18,79,,,,
59106,67660,18,80,,,,
59107,67660,28,159,,,,
59108,67660,28,160,,,,
59109,67660,31,171,,,,
59110,67660,31,173,,,,
59111,67660,31,175,,,,
59112,67660,28,219,,,,
59199,64,16,65,,,,
59200,70,7,31,,,,
59201,70,12,177,,,,
59202,70,16,65,,,,
54862,59,25,141,,,,
54863,252,25,141,,,,
28316,75677,8,39,,,,
28317,75711,8,39,,,,
15705,75215,31,171,,,,
15706,75311,26,148,,,,
28318,75718,16,64,,,,
60949,69923,24,131,,,,
28319,75718,16,65,,,,
28320,75718,16,66,,,,
60950,69923,31,171,,,,
28321,75718,16,117,,,,
28322,75718,8,39,,,,
60951,69923,31,173,,,,
54864,253,27,154,,,,
37369,76553,12,177,368,,,
37370,76553,16,65,368,,,
48465,77191,12,177,492,,,
48466,77191,16,65,492,,,
60952,69923,31,175,,,,
54865,253,27,164,,,,
13818,76779,31,173,,,,
20089,75957,27,154,,,,
20090,75957,31,171,,,,
15707,75311,31,171,,,,
28328,75750,16,64,,,,
28329,75750,16,65,,,,
28330,75750,16,66,,,,
28331,75750,16,117,,,,
28332,75750,8,39,,,,
50546,102,12,177,,,,
28334,75782,16,64,,,,
28335,75782,16,65,,,,
20092,75957,25,139,,,,
28336,75782,16,66,,,,
20093,75957,25,137,,,,
54866,253,27,166,,,,
28337,75782,16,117,,,,
28338,75782,8,39,,,,
50547,102,16,65,,,,
60953,69923,31,180,,,,
54867,253,27,168,,,,
50549,103,12,177,,,,
50550,103,16,65,,,,
54868,253,27,169,,,,
50552,105,12,177,,,,
11724,76745,8,43,,,,
60954,69923,31,181,,,,
60955,69923,24,127,,,,
60956,69923,24,129,,,,
60957,69923,24,128,,,,
60958,69923,24,218,,,,
15712,75882,26,148,,,,
50553,105,16,65,,,,
54869,253,25,141,,,,
50555,113,12,177,,,,
54870,256,25,141,,,,
54871,257,25,141,,,,
11726,76745,8,42,,,,
50556,113,16,65,,,,
54872,259,25,141,,,,
11728,76745,8,41,,,,
50558,114,12,177,,,,
50559,114,16,65,,,,
54873,261,27,154,,,,
54874,261,27,164,,,,
39091,318,12,177,,,,
39092,318,16,65,,,,
44725,75341,12,177,,,,
44726,75341,16,65,,,,
54875,261,27,166,,,,
44728,75344,12,177,,,,
54876,261,27,168,,,,
44729,75344,16,65,,,,
54877,261,27,169,,,,
44731,75371,12,177,,,,
44732,75371,16,65,,,,
54878,261,25,141,,,,
44734,75379,12,177,,,,
44735,75379,16,65,,,,
15713,75882,31,171,,,,
13828,67120,31,175,,,,
15716,76447,26,148,,,,
13832,67338,31,175,,,,
15717,76447,31,171,,,,
42779,77056,16,64,,,,
30294,209,12,176,,,,
30295,209,7,30,,,,
13840,67721,31,175,,,,
54879,262,25,141,,,,
42780,77056,16,65,,,,
42781,77056,16,66,,,,
30296,210,12,61,,,,
10375,74962,5,15,,,,
10376,74962,5,16,,,,
10377,74962,6,24,,,,
10378,74962,6,25,,,,
10379,74962,5,17,,,,
42782,77056,16,117,,,,
28354,75849,16,64,,,,
30297,210,12,176,,,,
10383,82,7,32,,,,
28355,75849,16,65,,,,
60959,66537,31,172,,,,
28356,75849,16,66,,,,
60960,66537,24,130,,,,
30298,210,7,30,,,,
28357,75849,16,117,,,,
28358,75849,8,39,,,,
60961,66537,24,132,,,,
54880,279,27,154,,,,
54881,279,27,164,,,,
54882,279,27,166,,,,
54883,279,27,168,,,,
60962,66537,24,131,,,,
60963,66537,31,171,,,,
60964,66537,31,173,,,,
54884,279,27,169,,,,
60965,66537,31,175,,,,
60966,66537,31,180,,,,
60967,66537,31,181,,,,
60968,66537,24,127,,,,
60969,66537,24,129,,,,
54885,279,25,141,,,,
60970,66537,24,128,,,,
54886,280,27,154,,,,
60971,66537,24,218,,,,
54887,280,27,164,,,,
50561,115,12,177,,,,
54888,280,27,166,,,,
50562,115,16,65,,,,
54889,280,27,168,,,,
50564,116,12,177,,,,
50565,116,16,65,,,,
54890,280,27,169,,,,
50567,121,12,177,,,,
50568,121,16,65,,,,
54891,280,25,141,,,,
50570,122,12,177,,,,
50571,122,16,65,,,,
54892,282,25,141,,,,
28371,75909,8,39,,,,
54893,301,27,154,,,,
54894,301,27,164,,,,
54895,301,27,166,,,,
11895,53,6,94,,,,
11896,53,6,25,,,,
11897,53,5,17,,,,
54896,301,27,168,,,,
54897,301,27,169,,,,
10478,76403,2,9,,,,
10479,76403,2,8,,,,
10480,76403,2,10,,,,
10481,76403,4,23,,,,
10482,76403,4,13,,,,
10483,76403,4,12,,,,
10484,76403,2,11,,,,
54898,301,25,141,,,,
54899,307,27,154,,,,
54900,307,27,164,,,,
54901,307,27,166,,,,
54902,307,27,168,,,,
50573,123,12,177,,,,
30299,211,12,61,,,,
50574,123,16,65,,,,
12574,75004,4,13,,,,
12575,75004,4,12,,,,
28382,75952,8,39,,,,
28383,75967,16,64,,,,
12580,75004,7,32,,,,
28384,75967,16,65,,,,
28385,75967,16,66,,,,
12583,75004,16,65,,,,
28386,75967,16,117,,,,
28387,75967,8,39,,,,
28388,75974,8,39,,,,
30300,211,12,176,,,,
12590,75004,8,41,,,,
28389,75998,16,64,,,,
28390,75998,16,65,,,,
28391,75998,16,66,,,,
28392,75998,16,117,,,,
30301,211,7,30,,,,
28393,75998,8,39,,,,
28394,76014,16,64,,,,
11213,75321,16,65,,,,
28395,76014,16,65,,,,
28396,76014,16,66,,,,
28397,76014,16,117,,,,
30302,212,12,61,,,,
28398,76014,8,39,,,,
28400,76048,16,64,,,,
28401,76048,16,65,,,,
10522,75341,5,15,,,,
